date,value
2022/3/11,224879.0
2022/3/12,185869.0
2022/3/13,182398.0
2022/3/14,169164.0
2022/3/15,138733.0
2022/3/16,89537.0
2022/3/17,94027.0
2022/3/18,80328.0
2022/3/19,68170.0
2022/3/20,84268.0
2022/3/21,66701.0
2022/3/22,101546.0
2022/3/23,174355.0
2022/3/24,106994.0
2022/3/25,110630.0
2022/3/26,108000.0
2022/3/27,78708.0
2022/3/28,112427.0
2022/3/29,97602.0
2022/3/30,95589.0
2022/3/31,92323.0
2022/4/1,104090.0
2022/4/2,77355.0
2022/4/3,93714.0
2022/4/4,93043.0
2022/4/5,101461.0
2022/4/6,95593.0
2022/4/7,90045.0
2022/4/8,78376.0
2022/4/9,67441.0
2022/4/10,65436.0
2022/4/11,62714.0
2022/4/12,41825.0
2022/4/13,41266.0
2022/4/14,74283.0
2022/4/15,49276.0
2022/4/16,48658.0
2022/4/17,44808.0
2022/4/18,49333.0
2022/4/19,45897.0
2022/4/20,47329.0
2022/4/21,48326.0
2022/4/22,46234.0
2022/4/23,36461.0
2022/4/24,36226.0
2022/4/25,52335.0
2022/4/26,34967.0
2022/4/27,33742.0
2022/4/28,26542.0
2022/4/29,18228.0
2022/4/30,18834.0
2022/5/1,60195.0
2022/5/2,38998.0
2022/5/3,52567.0
2022/5/4,43288.0
2022/5/5,43209.0
2022/5/6,36006.0
2022/5/7,28340.0
2022/5/8,20374.0
2022/5/9,22261.0
2022/5/10,27245.0
2022/5/11,23885.0
2022/5/12,25712.0
2022/5/13,24933.0
2022/5/14,29646.0
2022/5/15,30506.0
2022/5/16,37818.0
2022/5/17,30248.0
2022/5/18,24584.0
2022/5/19,28370.0
2022/5/20,46559.0
2022/5/21,35227.0
2022/5/22,32508.0
2022/5/23,20356.0
2022/5/24,22116.0
2022/5/25,20484.0
2022/5/26,15305.0
2022/5/27,19647.0
2022/5/28,17468.0
2022/5/29,15454.0
2022/5/30,12464.0
2022/5/31,12838.0
2022/6/1,15004.0
2022/6/2,36579.0
2022/6/3,31838.0
2022/6/4,29670.0
2022/6/5,25042.0
2022/6/6,10124.0
2022/6/7,12870.0
2022/6/8,14287.0
2022/6/9,12686.0
2022/6/10,13220.0
2022/6/11,10997.0
2022/6/12,13202.0
2022/6/13,12255.0
2022/6/14,10631.0
2022/6/15,10409.0
2022/6/16,14381.0
2022/6/17,32276.0
2022/6/18,34222.0
2022/6/19,32627.0
2022/6/20,36012.0
2022/6/21,23793.0
2022/6/22,21714.0
2022/6/23,11358.0
2022/6/24,9116.0
2022/6/25,9312.0
2022/6/26,68884.0
2022/6/27,8156.0
2022/6/28,7694.0
2022/6/29,9517.0
2022/6/30,11717.0
2022/7/1,10649.0
2022/7/2,9991.0
2022/7/3,10850.0
2022/7/4,11186.0
2022/7/5,10990.0
2022/7/6,12302.0
2022/7/7,13314.0
2022/7/8,12023.0
2022/7/9,15229.0
2022/7/10,13707.0
2022/7/11,18807.0
2022/7/12,12136.0
2022/7/13,30555.0
2022/7/14,33506.0
2022/7/15,22957.0
2022/7/16,24593.0
2022/7/17,22097.0
2022/7/18,16391.0
2022/7/19,18216.0
2022/7/20,25321.0
2022/7/21,25095.0
2022/7/22,23301.0
2022/7/23,23835.0
2022/7/24,28679.0
2022/7/25,29747.0
2022/7/26,33389.0
2022/7/27,38678.0
2022/7/28,78958.0
2022/7/29,51543.0
2022/7/30,54872.0
2022/7/31,37917.0
2022/8/1,60149.0
2022/8/2,58651.0
2022/8/3,61516.0
2022/8/4,80269.0
2022/8/5,79877.0
2022/8/6,58085.0
2022/8/7,57718.0
2022/8/8,64741.0
2022/8/9,101978.0
2022/8/10,130648.0
2022/8/11,114516.0
2022/8/12,125419.0
2022/8/13,87853.0
2022/8/14,79224.0
2022/8/15,86329.0
2022/8/16,86711.0
2022/8/17,89740.0
2022/8/18,90743.0
2022/8/19,90328.0
2022/8/20,98106.0
2022/8/21,102087.0
2022/8/22,88889.0
2022/8/23,252525.0
2022/8/24,248491.0
2022/8/25,247998.0
2022/8/26,248853.0
2022/8/27,187163.0
2022/8/28,194941.0
2022/8/29,226348.0
2022/8/30,404501.0
2022/8/31,436474.0
2022/9/1,351272.0
2022/9/2,315443.0
2022/9/3,245941.0
2022/9/4,266429.0
2022/9/5,222063.0
2022/9/6,166229.0
2022/9/7,545980.0
2022/9/8,577268.0
2022/9/9,352807.0
2022/9/10,334849.0
2022/9/11,391924.0
2022/9/12,259310.0
2022/9/13,236078.0
2022/9/14,232481.0
2022/9/15,283289.0
2022/9/16,288630.0
2022/9/17,264774.0
2022/9/18,226427.0
2022/9/19,264812.0
2022/9/20,470274.0
2022/9/21,426606.0
2022/9/22,477952.0
2022/9/23,394607.0
2022/9/24,450610.0
2022/9/25,470006.0
2022/9/26,503554.0
2022/9/27,443419.0
2022/9/28,398233.0
2022/9/29,364314.0
2022/9/30,290781.0
2022/10/1,498456.0
2022/10/2,551897.0
2022/10/3,477439.0
2022/10/4,470302.0
2022/10/5,533028.0
2022/10/6,632692.0
2022/10/7,730343.0
2022/10/8,868796.0
2022/10/9,501805.0
2022/10/10,561510.0
2022/10/11,956219.0
2022/10/12,792515.0
2022/10/13,716092.0
2022/10/14,522681.0
2022/10/15,481550.0
2022/10/16,497847.0
2022/10/17,516408.0
2022/10/18,483869.0
2022/10/19,523191.0
2022/10/20,468268.0
2022/10/21,413371.0
2022/10/22,374985.0
2022/10/23,403150.0
2022/10/24,418654.0
2022/10/25,359245.0
2022/10/26,448844.0
2022/10/27,328349.0
2022/10/28,367717.0
2022/10/29,295977.0
2022/10/30,342319.0
2022/10/31,361373.0
2022/11/1,1400814.0
2022/11/2,1312973.0
2022/11/3,789060.0
2022/11/4,829701.0
2022/11/5,564200.0
2022/11/6,406066.0
2022/11/7,378004.0
2022/11/8,277752.0
2022/11/9,274508.0
2022/11/10,237133.0
2022/11/11,1705170.0
2022/11/12,1923972.0
2022/11/13,286366.0
2022/11/14,267880.0
2022/11/15,224327.0
2022/11/16,253143.0
2022/11/17,380339.0
2022/11/18,293409.0
2022/11/19,274073.0
2022/11/20,236110.0
2022/11/21,304274.0
2022/11/22,229039.0
2022/11/23,245045.0
2022/11/24,221565.0
2022/11/25,249071.0
2022/11/26,241229.0
2022/11/27,258661.0
2022/11/28,264553.0
2022/11/29,224377.0
2022/11/30,230101.0
2022/12/1,247101.0
2022/12/2,286893.0
2022/12/3,308451.0
2022/12/4,302419.0
2022/12/5,281297.0
2022/12/6,252119.0
2022/12/7,237022.0
2022/12/8,243560.0
2022/12/9,166650.0
2022/12/10,195091.0
2022/12/11,708966.0
2022/12/12,894397.0
2022/12/13,791529.0
2022/12/14,288818.0
2022/12/15,233133.0
2022/12/16,200571.0
2022/12/17,186555.0
2022/12/18,176446.0
2022/12/19,166881.0
2022/12/20,155794.0
2022/12/21,184970.0
2022/12/22,171036.0
2022/12/23,153692.0
2022/12/24,157776.0
2022/12/25,156177.0
2022/12/26,194158.0
2022/12/27,152219.0
2022/12/28,117310.0
2022/12/29,119977.0
2022/12/30,239881.0
2022/12/31,263186.0
2023/1/1,207208.0
2023/1/2,248308.0
2023/1/3,246389.0
2023/1/4,233690.0
2023/1/5,249397.0
2023/1/6,239257.0
2023/1/7,217775.0
2023/1/8,209950.0
2023/1/9,226920.0
2023/1/10,209402.0
2023/1/11,219788.0
2023/1/12,185164.0
2023/1/13,175613.0
2023/1/14,162220.0
2023/1/15,143672.0
2023/1/16,113604.0
2023/1/17,87604.0
2023/1/18,70443.0
2023/1/19,54119.0
2023/1/20,44453.0
2023/1/21,41729.0
2023/1/22,36809.0
2023/1/23,52053.0
2023/1/24,67844.0
2023/1/25,75240.0
2023/1/26,85580.0
2023/1/27,98993.0
2023/1/28,118491.0
2023/1/29,139284.0
2023/1/30,147282.0
2023/1/31,176522.0
2023/2/1,181348.0
2023/2/2,187581.0
2023/2/3,182005.0
2023/2/4,183862.0
2023/2/5,185809.0
2023/2/6,193786.0
2023/2/7,208700.0
2023/2/8,203373.0
2023/2/9,206518.0
2023/2/10,197939.0
2023/2/11,214013.0
2023/2/12,206625.0
2023/2/13,233151.0
2023/2/14,196673.0
2023/2/15,197754.0
2023/2/16,152962.0
2023/2/17,186713.0
2023/2/18,327793.0
2023/2/19,271834.0
2023/2/20,318442.0
2023/2/21,227949.0
2023/2/22,222466.0
2023/2/23,189114.0
2023/2/24,214093.0
2023/2/25,194832.0
2023/2/26,219229.0
2023/2/27,238291.0
2023/2/28,211916.0
2023/3/1,243614.0
2023/3/2,234344.0
2023/3/3,192100.0
2023/3/4,154278.0
2023/3/5,532280.0
2023/3/6,680011.0
2023/3/7,343177.0
2023/3/8,323246.0
2023/3/9,515007.0
2023/3/10,397032.0
2023/3/11,268920.0
2023/3/12,246245.0
2023/3/13,226995.0
2023/3/14,205281.0
2023/3/15,214741.0
2023/3/16,202677.0
2023/3/17,184367.0
2023/3/18,163529.0
2023/3/19,170014.0
2023/3/20,192586.0
2023/3/21,178654.0
2023/3/22,178127.0
2023/3/23,183722.0
2023/3/24,156471.0
2023/3/25,143477.0
2023/3/26,115405.0
2023/3/27,140154.0
2023/3/28,285387.0
2023/3/29,223566.0
2023/3/30,219363.0
2023/3/31,162826.0
2023/4/1,146883.0
2023/4/2,165202.0
2023/4/3,169810.0
2023/4/4,144186.0
2023/4/5,130678.0
2023/4/6,123929.0
2023/4/7,145991.0
2023/4/8,136237.0
2023/4/9,123247.0
2023/4/10,152726.0
2023/4/11,145678.0
2023/4/12,142028.0
2023/4/13,112962.0
2023/4/14,136560.0
2023/4/15,123470.0
2023/4/16,113732.0
2023/4/17,122759.0
2023/4/18,88617.0
2023/4/19,73806.0
2023/4/20,65374.0
2023/4/21,60734.0
2023/4/22,63469.0
2023/4/23,50954.0
2023/4/24,44092.0
2023/4/25,93596.0
2023/4/26,103193.0
2023/4/27,83355.0
2023/4/28,65354.0
2023/4/29,64337.0
2023/4/30,53086.0
2023/5/1,54213.0
2023/5/2,43024.0
2023/5/3,40976.0
2023/5/4,42726.0
2023/5/5,38832.0
2023/5/6,34981.0
2023/5/7,33282.0
2023/5/8,37431.0
2023/5/9,39800.0
2023/5/10,35684.0
2023/5/11,39169.0
2023/5/12,35246.0
2023/5/13,30380.0
2023/5/14,25706.0
2023/5/15,21878.0
2023/5/16,15940.0
2023/5/17,38449.0
2023/5/18,37422.0
2023/5/19,23317.0
2023/5/20,17037.0
2023/5/21,16837.0
2023/5/22,20028.0
2023/5/23,18607.0
2023/5/24,16406.0
2023/5/25,15825.0
2023/5/26,17103.0
2023/5/27,12639.0
2023/5/28,13546.0
2023/5/29,14326.0
2023/5/30,10819.0
2023/5/31,8354.0
2023/6/1,37871.0
2023/6/2,49285.0
2023/6/3,27256.0
2023/6/4,32813.0
2023/6/5,19363.0
2023/6/6,12887.0
2023/6/7,11821.0
2023/6/8,12824.0
2023/6/9,13597.0
2023/6/10,16070.0
2023/6/11,12285.0
2023/6/12,13996.0
2023/6/13,9708.0
2023/6/14,12558.0
2023/6/15,10337.0
2023/6/16,17359.0
2023/6/17,34724.0
2023/6/18,26256.0
2023/6/19,32384.0
2023/6/20,24631.0
2023/6/21,23439.0
2023/6/22,13856.0
2023/6/23,7985.0
2023/6/24,8942.0
2023/6/25,8097.0
2023/6/26,7301.0
2023/6/27,9262.0
2023/6/28,9570.0
2023/6/29,7433.0
2023/6/30,12279.0
2023/7/1,8267.0
2023/7/2,7908.0
2023/7/3,8301.0
2023/7/4,10466.0
2023/7/5,8952.0
2023/7/6,9306.0
2023/7/7,9131.0
2023/7/8,10310.0
2023/7/9,11617.0
2023/7/10,8392.0
2023/7/11,12164.0
2023/7/12,9819.0
2023/7/13,19493.0
2023/7/14,22969.0
2023/7/15,21790.0
2023/7/16,25184.0
2023/7/17,16815.0
2023/7/18,17548.0
2023/7/19,18237.0
2023/7/20,17143.0
2023/7/21,21125.0
2023/7/22,19814.0
2023/7/23,26457.0
2023/7/24,23552.0
2023/7/25,23125.0
2023/7/26,25570.0
2023/7/27,27088.0
2023/7/28,30046.0
2023/7/29,45694.0
2023/7/30,39065.0
2023/7/31,39291.0
2023/8/1,44466.0
2023/8/2,33993.0
2023/8/3,43406.0
2023/8/4,44921.0
2023/8/5,51114.0
2023/8/6,54550.0
2023/8/7,52709.0
2023/8/8,49686.0
2023/8/9,113109.0
2023/8/10,114710.0
2023/8/11,90899.0
2023/8/12,110712.0
2023/8/13,91933.0
2023/8/14,68501.0
2023/8/15,72821.0
2023/8/16,82410.0
2023/8/17,94062.0
2023/8/18,100439.0
2023/8/19,106947.0
2023/8/20,100397.0
2023/8/21,111706.0
2023/8/22,113424.0
2023/8/23,114383.0
2023/8/24,192826.0
2023/8/25,180660.0
2023/8/26,169763.0
2023/8/27,218492.0
2023/8/28,178222.0
2023/8/29,223559.0
2023/8/30,259381.0
2023/8/31,254821.0
2023/9/1,254203.0
2023/9/2,192071.0
2023/9/3,183499.0
2023/9/4,190895.0
2023/9/5,156202.0
2023/9/6,132124.0
2023/9/7,243234.0
2023/9/8,340225.0
2023/9/9,248788.0
2023/9/10,296874.0
2023/9/11,208012.0
2023/9/12,165126.0
2023/9/13,192940.0
2023/9/14,227406.0
2023/9/15,227710.0
2023/9/16,211215.0
2023/9/17,229106.0
2023/9/18,237491.0
2023/9/19,198616.0
2023/9/20,191830.0
2023/9/21,353918.0
2023/9/22,432543.0
2023/9/23,391841.0
2023/9/24,489655.0
2023/9/25,442358.0
2023/9/26,341519.0
2023/9/27,270101.0
2023/9/28,290773.0
2023/9/29,339219.0
2023/9/30,313002.0
2023/10/1,329432.0
2023/10/2,330739.0
2023/10/3,352571.0
2023/10/4,363648.0
2023/10/5,372199.0
2023/10/6,444111.0
2023/10/7,571466.0
2023/10/8,534090.0
2023/10/9,453791.0
2023/10/10,651565.0
2023/10/11,745498.0
2023/10/12,605132.0
2023/10/13,540000.0
2023/10/14,424197.0
2023/10/15,389009.0
2023/10/16,446405.0
2023/10/17,392023.0
2023/10/18,353707.0
2023/10/19,339258.0
2023/10/20,325475.0
2023/10/21,378894.0
2023/10/22,416210.0
2023/10/23,456622.0
2023/10/24,359578.0
2023/10/25,318747.0
2023/10/26,315701.0
2023/10/27,265229.0
2023/10/28,259067.0
2023/10/29,266814.0
2023/10/30,204301.0
,234811.0
